position,role,mentality,side,role_code,att_cor,att_cro,att_dri,att_fin,att_fir,att_fre,att_hea,att_lon,att_lth,att_mar,att_pas,att_pen,att_tck,att_tec,att_agg,att_ant,att_bra,att_cmp,att_cnt,att_dec,att_det,att_fla,att_ldr,att_otb,att_pos,att_tea,att_vis,att_wor,att_acc,att_agi,att_bal,att_jum,att_nat,att_pac,att_sta,att_str,att_aer,att_cmd,att_com,att_ecc,att_han,att_kic,att_1v1,att_pun,att_ref,att_tro,att_thr
central_midfielder,carrilero,support,centre,cm_c_s_c,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,1,0.8,0.1,0.8,0.1,0.8,0.8,1,0.1,0.1,0.1,0.8,1,1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,central_midfielder,defend,centre,cm_cm_d_c,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0.8,0.1,1,0.8,0.8,0.8,0.1,0.8,1,1,0.1,0.1,0.1,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,central_midfielder,support,centre,cm_cm_s_c,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,1,0.8,0.1,0.8,0.1,0.8,0.8,1,0.1,0.1,0.1,0.8,0.1,1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,central_midfielder,attack,centre,cm_cm_a_c,0.1,0.1,0.1,0.1,1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.8,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.1,1,0.1,0.8,0.8,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,box_to_box_midfielder,support,centre,cm_btbm_s_c,0.1,0.1,0.8,0.8,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,1,0.8,0.8,0.8,0.1,0.8,0.1,0.8,0.1,0.1,0.1,1,0.8,1,0.1,1,0.8,0.1,0.8,0.1,0.1,0.8,1,0.8,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,mezzala,support,centre,cm_m_s_c,0.1,0.1,0.8,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,1,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.1,1,0.1,0.1,0.8,1,1,0.1,0.8,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,mezzala,attack,centre,cm_m_a_c,0.1,0.1,1,0.8,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,1,0.1,0.8,0.1,1,0.1,0.1,1,1,1,0.1,0.8,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,advanced_playmaker,support,centre,cm_ap_s_c,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
central_midfielder,advanced_playmaker,attack,centre,cm_ap_a_c,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,winger,support,right,wm_w_s_r,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,winger,attack,right,wm_w_a_r,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,winger,support,left,wm_w_s_l,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,winger,attack,left,wm_w_a_l,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,defensive_winger,defend,right,wm_dw_d_r,0.1,0.8,0.8,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.8,1,0.8,1,0.1,0.1,0.8,0.8,0.1,0.1,0.1,1,1,1,0.1,1,0.8,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,defensive_winger,support,right,wm_dw_s_r,0.1,1,0.8,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0.8,0.1,0.8,1,0.8,0.8,0.1,0.8,0.8,0.8,0.1,0.1,0.1,1,0.8,1,0.1,1,0.8,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,defensive_winger,defend,left,wm_dw_d_l,0.1,0.8,0.8,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.8,1,0.8,1,0.1,0.1,0.8,0.8,0.1,0.1,0.1,1,1,1,0.1,1,0.8,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,defensive_winger,support,left,wm_dw_s_l,0.1,1,0.8,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0.8,0.1,0.8,1,0.8,0.8,0.1,0.8,0.8,0.8,0.1,0.1,0.1,1,0.8,1,0.1,1,0.8,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_midfielder,defend,right,wm_wm_d_r,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.8,1,0.1,1,0.8,0.1,0.8,0.1,0.8,1,1,0.1,0.1,0.1,0.1,1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_midfielder,support,right,wm_wm_s_r,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,1,0.1,1,0.8,0.1,0.8,0.1,0.8,0.8,1,0.1,0.1,0.1,0.8,0.8,1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_midfielder,attack,right,wm_wm_a_r,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.8,0.8,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,0.1,1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_midfielder,defend,left,wm_wm_d_l,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.8,1,0.1,1,0.8,0.1,0.8,0.1,0.8,1,1,0.1,0.1,0.1,0.1,1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_midfielder,support,left,wm_wm_s_l,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,1,0.1,1,0.8,0.1,0.8,0.1,0.8,0.8,1,0.1,0.1,0.1,0.8,0.8,1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_midfielder,attack,left,wm_wm_a_l,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.8,0.8,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,0.1,1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,inverted_winger,support,right_inverted,wm_iw_s_ri,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.8,0.1,0.8,0.1,0.1,0.1,1,0.1,0.1,0.8,0.8,1,0.8,0.1,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,inverted_winger,attack,right_inverted,wm_iw_a_ri,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.8,0.1,1,1,0.1,0.1,0.1,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,inverted_winger,support,left_inverted,wm_iw_s_li,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.8,0.1,0.8,0.1,0.1,0.1,1,0.1,0.1,0.8,0.8,1,0.8,0.1,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,inverted_winger,attack,left_inverted,wm_iw_a_li,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.8,0.1,1,1,0.1,0.1,0.1,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_playmaker,support,right,wm_wp_s_r,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.8,0.1,1,1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_playmaker,attack,right,wm_wp_a_r,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_playmaker,support,left,wm_wp_s_l,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.8,0.1,1,1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
wide_midfielder,wide_playmaker,attack,left,wm_wp_a_l,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
attacking_midfielder,shadow_striker,attack,centre,am_ss_a_c,0.1,0.1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.8,0.1,1,0.1,1,0.8,0.8,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.8,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
attacking_midfielder,advanced_playmaker,support,centre,am_ap_s_c,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
attacking_midfielder,advanced_playmaker,attack,centre,am_ap_a_c,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
attacking_midfielder,attacking_midfielder,support,centre,am_am_s_c,0.1,0.1,0.8,0.1,1,0.1,0.1,1,0.1,0.1,1,0.1,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,1,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
attacking_midfielder,attacking_midfielder,attack,centre,am_am_a_c,0.1,0.1,1,0.8,1,0.1,0.1,1,0.1,0.1,1,0.1,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,1,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
attacking_midfielder,enganche,support,centre,am_e_s_c,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.8,1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
attacking_midfielder,trequartista,attack,centre,am_t_a_c,0.1,0.1,1,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,1,0.1,1,0.1,0.1,1,0.1,1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,winger,support,right,w_w_s_r,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,winger,attack,right,w_w_a_r,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,winger,support,left,w_w_s_l,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,winger,attack,left,w_w_a_l,0.1,1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.1,0.1,0.1,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inside_forward,support,right_inverted,w_if_s_ri,0.1,0.1,1,1,1,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.8,0.8,1,1,0.8,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inside_forward,attack,right_inverted,w_if_a_ri,0.1,0.1,1,1,1,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,1,0.1,0.8,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,1,1,0.8,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inside_forward,support,left_inverted,w_if_s_li,0.1,0.1,1,1,1,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.8,0.8,1,1,0.8,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inside_forward,attack,left_inverted,w_if_a_li,0.1,0.1,1,1,1,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,1,0.1,0.8,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.8,1,1,0.8,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inverted_winger,support,right_inverted,w_iw_s_ri,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.8,0.1,0.8,0.1,0.1,0.1,1,0.1,0.1,0.8,0.8,1,0.8,0.1,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inverted_winger,attack,right_inverted,w_iw_a_ri,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.8,0.1,1,1,0.1,0.1,0.1,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inverted_winger,support,left_inverted,w_iw_s_li,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.8,0.1,0.8,0.1,0.1,0.1,1,0.1,0.1,0.8,0.8,1,0.8,0.1,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,inverted_winger,attack,left_inverted,w_iw_a_li,0.1,0.8,1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.8,0.1,0.8,0.1,1,0.1,0.1,0.8,0.1,1,1,0.1,0.1,0.1,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,raumdeuter,attack,right,w_r_a_r,0.1,0.1,0.1,1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,1,1,1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,0.8,0.1,1,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,raumdeuter,attack,left,w_r_a_l,0.1,0.1,0.1,1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,1,1,1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,0.8,0.1,1,0.1,0.1,0.1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,wide_target_forward,support,right,w_wtf_s_r,0.1,0.8,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.8,0.1,0.1,0.8,1,0.1,0.1,0.8,1,0,0,0,0,0,0,0,0,0,0,0
winger,wide_target_forward,attack,right,w_wtf_a_r,0.1,0.8,0.1,0.8,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.1,0.8,1,0.1,0.1,0.8,1,0,0,0,0,0,0,0,0,0,0,0
winger,wide_target_forward,support,left,w_wtf_s_l,0.1,0.8,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.8,0.1,0.1,0.8,1,0.1,0.1,0.8,1,0,0,0,0,0,0,0,0,0,0,0
winger,wide_target_forward,attack,left,w_wtf_a_l,0.1,0.8,0.1,0.8,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.8,0.1,0.8,0.1,0.1,0.8,1,0.1,0.1,0.8,1,0,0,0,0,0,0,0,0,0,0,0
winger,advanced_playmaker,support,right,w_ap_s_r,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,advanced_playmaker,attack,right,w_ap_a_r,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,advanced_playmaker,support,left,w_ap_s_l,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,advanced_playmaker,attack,left,w_ap_a_l,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,1,0.1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,trequartista,attack,right,w_t_a_r,0.1,0.1,1,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,1,0.1,1,0.1,0.1,1,0.1,1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
winger,trequartista,attack,left,w_t_a_l,0.1,0.1,1,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,1,0.1,1,0.1,0.1,1,0.1,1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
striker,pressing_forward,defend,centre,s_pf_d_c,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,0.8,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.8,0.8,0.1,0.1,1,1,0.8,0,0,0,0,0,0,0,0,0,0,0
striker,pressing_forward,support,centre,s_pf_s_c,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,1,1,1,0.8,0.8,1,0.1,0.1,0.1,0.8,0.1,1,0.1,1,1,0.8,0.8,0.1,0.1,1,1,0.8,0,0,0,0,0,0,0,0,0,0,0
striker,pressing_forward,attack,centre,s_pf_a_c,0.1,0.1,0.1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,1,0.8,0.8,0.8,0.1,0.1,0.1,1,0.1,1,0.1,1,1,0.8,0.8,0.1,0.1,1,1,0.8,0,0,0,0,0,0,0,0,0,0,0
striker,advanced_forward,attack,centre,s_af_a_c,0.1,0.1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,1,0.1,0.8,0.1,1,0.1,0.8,0.1,0.1,0.1,1,0.1,0.1,0.1,0.8,1,0.8,0.8,0.1,0.1,0.8,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
striker,target_forward,support,centre,s_tf_s_c,0.1,0.1,0.1,0.8,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.8,1,0.8,0.1,0.8,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,1,1,0.1,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0
striker,target_forward,attack,centre,s_tf_a_c,0.1,0.1,0.1,1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.8,1,1,0.1,0.8,0.1,0.1,0.1,1,0.1,0.8,0.1,0.1,0.1,0.1,1,1,0.1,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0
striker,deep_lying_forward,support,centre,s_dlf_s_c,0.1,0.1,0.1,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.8,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0
striker,deep_lying_forward,attack,centre,s_dlf_a_c,0.1,0.1,0.8,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.8,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0
striker,poacher,attack,centre,s_p_a_c,0.1,0.1,0.1,1,0.8,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
striker,false_nine,support,centre,s_fn_s_c,0.1,0.1,1,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,0.8,0.1,1,0.1,0.8,1,0.1,1,1,0.8,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
striker,trequartista,attack,centre,s_t_a_c,0.1,0.1,1,0.8,1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,0.8,0.1,1,0.1,1,0.1,1,0.1,1,0.1,0.1,1,0.1,1,0.8,0.8,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
striker,complete_forward,support,centre,s_cf_s_c,0.1,0.1,1,0.8,1,0.1,1,1,0.1,0.1,1,0.1,0.1,1,0.1,1,0.1,1,0.1,1,0.1,0.1,0.1,1,0.1,0.8,1,0.8,1,1,0.8,0.8,0.1,0.8,0.8,1,0,0,0,0,0,0,0,0,0,0,0
striker,complete_forward,attack,centre,s_cf_a_c,0.1,0.1,1,1,1,0.1,1,0.8,0.1,0.1,0.8,0.1,0.1,1,0.1,1,0.1,1,0.1,0.8,0.1,0.1,0.1,1,0.1,0.8,0.8,0.8,1,1,0.8,0.8,0.1,0.8,0.8,1,0,0,0,0,0,0,0,0,0,0,0
